Country,Code,Category,Year,GDP per capita (2015 US$),GNI per capita (2015 US$),"Services, value added per worker (2015 US$)","Industry, value added per worker (2015 US$)",Consumption expenditure per capita (2015 US$),Government expenditure on education (% of GDP),Literacy rate (% of population 15+),"Educational attainment, upper secondary (% of population 25+)","Educational attainment, Bachelor's (% of population 25+)","Educational attainment, Doctoral (% of population 25+)","CO2 emissions per $ of GDP (kg, 2015 US$)",CO2 emissions per capita (tons),Greenhouse gas emissions per capita (tons of CO2 equiv.),GDP per kg of oil equiv. of energy use (2017 PPP $),Renewable energy consumption (% of energy consumption)
Central African Republic,CAF,economy,1976,594.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1977,610.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1978,611.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1979,590.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1980,558.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1981,543.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1982,579.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1983,526.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1984,570.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1985,585.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1986,599.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1987,562.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1988,563.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1989,560.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1990,531.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1991,512.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1992,464.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1993,451.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1994,459.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1995,478.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1996,447.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1997,458.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1998,467.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,1999,470.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2000,446.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2001,455.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2002,461.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2003,426.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2004,442.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2005,436.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2006,448.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2007,460.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2008,460.0,,,,,,,,,,,,,,
Central African Republic,CAF,economy,2009,488.0,488.0,2010.0,4793.0,575.0,,,,,,,,,,
Central African Republic,CAF,economy,2010,501.0,504.0,2110.0,4736.0,551.0,,,,,,,,,,
Central African Republic,CAF,economy,2011,514.0,517.0,2159.0,5440.0,540.0,,,,,,,,,,
Central African Republic,CAF,economy,2012,535.0,538.0,2172.0,5980.0,578.0,,,,,,,,,,
Central African Republic,CAF,economy,2013,338.0,341.0,1842.0,3298.0,340.0,,,,,,,,,,
Central African Republic,CAF,economy,2014,339.0,342.0,1896.0,2889.0,337.0,,,,,,,,,,
Central African Republic,CAF,economy,2015,352.0,356.0,1925.0,3330.0,342.0,,,,,,,,,,
Central African Republic,CAF,economy,2016,362.0,367.0,1920.0,3438.0,362.0,,,,,,,,,,
Central African Republic,CAF,economy,2017,372.0,388.0,1950.0,3492.0,359.0,,,,,,,,,,
Central African Republic,CAF,economy,2018,378.0,406.0,1952.0,3520.0,467.0,,,,,,,,,,
Central African Republic,CAF,economy,2019,381.0,409.0,1931.0,3577.0,483.0,,,,,,,,,,
Central African Republic,CAF,economy,2020,375.0,396.0,,,461.0,,,,,,,,,,
Central African Republic,CAF,economy,2021,371.0,396.0,,,451.0,,,,,,,,,,
Central African Republic,CAF,economy,2022,363.0,382.0,,,457.0,,,,,,,,,,
Central African Republic,CAF,education,1960,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1961,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1962,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1963,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1964,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1965,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1966,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1967,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1968,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1969,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1970,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1971,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1972,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1973,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1974,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1975,,,,,,,18.24,1.64,,,,,,,
Central African Republic,CAF,education,1976,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1977,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1978,,,,,,3.17,,,,,,,,,
Central African Republic,CAF,education,1979,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1980,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1981,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1982,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1983,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1984,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1985,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1986,,,,,,2.21,,,,,,,,,
Central African Republic,CAF,education,1987,,,,,,2.55,,,,,,,,,
Central African Republic,CAF,education,1988,,,,,,,33.62,,,,,,,,
Central African Republic,CAF,education,1989,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1990,,,,,,2.24,,,,,,,,,
Central African Republic,CAF,education,1991,,,,,,2.28,,,,,,,,,
Central African Republic,CAF,education,1992,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1993,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1994,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1995,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1996,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1997,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1998,,,,,,,,,,,,,,,
Central African Republic,CAF,education,1999,,,,,,1.69,,,,,,,,,
Central African Republic,CAF,education,2000,,,,,,1.61,50.65,,,,,,,,
Central African Republic,CAF,education,2001,,,,,,,,,,,,,,,
Central African Republic,CAF,education,2002,,,,,,1.52,,,,,,,,,
Central African Republic,CAF,education,2003,,,,,,1.54,,,,,,,,,
Central African Republic,CAF,education,2004,,,,,,1.62,,,,,,,,,
Central African Republic,CAF,education,2005,,,,,,1.65,,,,,,,,,
Central African Republic,CAF,education,2006,,,,,,1.42,,,,,,,,,
Central African Republic,CAF,education,2007,,,,,,1.31,,,,,,,,,
Central African Republic,CAF,education,2008,,,,,,1.29,,,,,,,,,
Central African Republic,CAF,education,2009,,,,,,1.25,,,,,,,,,
Central African Republic,CAF,education,2010,,,,,,1.12,36.75,,,,,,,,
Central African Republic,CAF,education,2011,,,,,,1.11,,,,,,,,,
Central African Republic,CAF,education,2012,,,,,,1.98,,,,,,,,,
Central African Republic,CAF,education,2013,,,,,,2.64,,,,,,,,,
Central African Republic,CAF,education,2014,,,,,,2.22,,,,,,,,,
Central African Republic,CAF,education,2015,,,,,,1.91,,,,,,,,,
Central African Republic,CAF,education,2016,,,,,,1.75,,,,,,,,,
Central African Republic,CAF,education,2017,,,,,,1.75,,,,,,,,,
Central African Republic,CAF,education,2018,,,,,,1.57,37.4,,,,,,,,
Central African Republic,CAF,education,2019,,,,,,1.77,,5.61,1.81,,,,,,
Central African Republic,CAF,education,2020,,,,,,2.14,37.49,,,,,,,,
Central African Republic,CAF,education,2021,,,,,,1.87,,,,,,,,,
Central African Republic,CAF,education,2022,,,,,,2.12,,,,,,,,,
Central African Republic,CAF,environment,1960,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1961,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1962,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1963,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1964,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1965,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1966,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1967,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1968,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1969,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1970,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1971,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1972,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1973,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1974,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1975,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1976,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1977,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1978,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1979,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1980,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1981,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1982,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1983,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1984,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1985,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1986,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1987,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1988,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1989,,,,,,,,,,,,,,,
Central African Republic,CAF,environment,1990,,,,,,,,,,,0.1,0.05,5.93,,93.87
Central African Republic,CAF,environment,1991,,,,,,,,,,,0.1,0.05,5.85,,94.14
Central African Republic,CAF,environment,1992,,,,,,,,,,,0.11,0.05,5.69,,94.08
Central African Republic,CAF,environment,1993,,,,,,,,,,,0.11,0.05,5.52,,93.82
Central African Republic,CAF,environment,1994,,,,,,,,,,,0.11,0.05,6.14,,93.19
Central African Republic,CAF,environment,1995,,,,,,,,,,,0.1,0.05,6.01,,93.05
Central African Republic,CAF,environment,1996,,,,,,,,,,,0.11,0.05,6.51,,91.66
Central African Republic,CAF,environment,1997,,,,,,,,,,,0.11,0.05,6.39,,91.86
Central African Republic,CAF,environment,1998,,,,,,,,,,,0.14,0.06,6.79,,89.02
Central African Republic,CAF,environment,1999,,,,,,,,,,,0.14,0.06,5.96,,88.95
Central African Republic,CAF,environment,2000,,,,,,,,,,,0.15,0.06,6.59,,88.9
Central African Republic,CAF,environment,2001,,,,,,,,,,,0.14,0.07,5.45,,88.92
Central African Republic,CAF,environment,2002,,,,,,,,,,,0.14,0.06,4.76,,89.22
Central African Republic,CAF,environment,2003,,,,,,,,,,,0.13,0.06,5.91,,90.25
Central African Republic,CAF,environment,2004,,,,,,,,,,,0.12,0.05,5.15,,90.64
Central African Republic,CAF,environment,2005,,,,,,,,,,,0.12,0.05,5.28,,90.96
Central African Republic,CAF,environment,2006,,,,,,,,,,,0.12,0.05,5.21,,90.8
Central African Republic,CAF,environment,2007,,,,,,,,,,,0.12,0.05,5.2,,90.88
Central African Republic,CAF,environment,2008,,,,,,,,,,,0.08,0.04,5.34,,93.64
Central African Republic,CAF,environment,2009,,,,,,,,,,,0.08,0.04,4.24,,93.91
Central African Republic,CAF,environment,2010,,,,,,,,,,,0.07,0.04,4.61,,93.84
Central African Republic,CAF,environment,2011,,,,,,,,,,,0.08,0.04,4.82,,93.33
Central African Republic,CAF,environment,2012,,,,,,,,,,,0.08,0.04,4.17,,93.07
Central African Republic,CAF,environment,2013,,,,,,,,,,,0.07,0.03,4.39,,95.08
Central African Republic,CAF,environment,2014,,,,,,,,,,,0.08,0.03,4.3,,94.82
Central African Republic,CAF,environment,2015,,,,,,,,,,,0.11,0.04,4.36,,92.86
Central African Republic,CAF,environment,2016,,,,,,,,,,,0.12,0.04,4.63,,92.11
Central African Republic,CAF,environment,2017,,,,,,,,,,,0.12,0.04,4.2,,91.58
Central African Republic,CAF,environment,2018,,,,,,,,,,,0.12,0.04,4.22,,91.42
Central African Republic,CAF,environment,2019,,,,,,,,,,,0.12,0.05,3.81,,91.26
Central African Republic,CAF,environment,2020,,,,,,,,,,,0.12,0.04,3.93,,90.88
Central African Republic,CAF,environment,2021,,,,,,,,,,,,,,,90.45
Central African Republic,CAF,environment,2022,,,,,,,,,,,,,,,
Chad,TCD,economy,1960,560.0,,,,,,,,,,,,,,
Chad,TCD,economy,1961,557.0,,,,,,,,,,,,,,
Chad,TCD,economy,1962,576.0,,,,,,,,,,,,,,
Chad,TCD,economy,1963,556.0,,,,,,,,,,,,,,
Chad,TCD,economy,1964,531.0,,,,,,,,,,,,,,
Chad,TCD,economy,1965,524.0,,,,,,,,,,,,,,
Chad,TCD,economy,1966,506.0,,,,,,,,,,,,,,
Chad,TCD,economy,1967,500.0,,,,,,,,,,,,,,
Chad,TCD,economy,1968,489.0,,,,,,,,,,,,,,
Chad,TCD,economy,1969,512.0,,,,,,,,,,,,,,
Chad,TCD,economy,1970,512.0,,,,,,,,,,,,,,
Chad,TCD,economy,1971,490.0,,,,,,,,,,,,,,
Chad,TCD,economy,1972,485.0,,,,,,,,,,,,,,
Chad,TCD,economy,1973,434.0,,,,,,,,,,,,,,
Chad,TCD,economy,1974,446.0,,,,,,,,,,,,,,
Chad,TCD,economy,1975,476.0,,,,,,,,,,,,,,
Chad,TCD,economy,1976,481.0,,,,,,,,,,,,,,
Chad,TCD,economy,1977,483.0,,,,,,,,,,,,,,
Chad,TCD,economy,1978,472.0,,,,,,,,,,,,,,
Chad,TCD,economy,1979,364.0,,,,,,,,,,,,,,
Chad,TCD,economy,1980,341.0,,,,,,,,,,,,,,
Chad,TCD,economy,1981,345.0,,,,,,,,,,,,,,
Chad,TCD,economy,1982,346.0,,,,,,,,,,,,,,
Chad,TCD,economy,1983,381.0,,,,,,,,,,,,,,
Chad,TCD,economy,1984,384.0,,,,,,,,,,,,,,
Chad,TCD,economy,1985,463.0,,,,,,,,,,,,,,
Chad,TCD,economy,1986,431.0,,,,,,,,,,,,,,
Chad,TCD,economy,1987,407.0,,,,,,,,,,,,,,
Chad,TCD,economy,1988,454.0,,,,,,,,,,,,,,
Chad,TCD,economy,1989,460.0,,,,,,,,,,,,,,
Chad,TCD,economy,1990,429.0,,,,,,,,,,,,,,
Chad,TCD,economy,1991,449.0,,,,,,,,,,,,,,
Chad,TCD,economy,1992,465.0,,,,,,,,,,,,,,
Chad,TCD,economy,1993,383.0,,,,,,,,,,,,,,
Chad,TCD,economy,1994,413.0,,,,,,,,,,,,,,
Chad,TCD,economy,1995,400.0,,,,,,,,,,,,,,
Chad,TCD,economy,1996,391.0,,,,,,,,,,,,,,
Chad,TCD,economy,1997,399.0,,,,,,,,,,,,,,
Chad,TCD,economy,1998,413.0,,,,,,,,,,,,,,
Chad,TCD,economy,1999,396.0,,,,,,,,,,,,,,
Chad,TCD,economy,2000,379.0,,,,,,,,,,,,,,
Chad,TCD,economy,2001,410.0,,,,,,,,,,,,,,
Chad,TCD,economy,2002,429.0,,,,,,,,,,,,,,
Chad,TCD,economy,2003,473.0,,,,,,,,,,,,,,
Chad,TCD,economy,2004,605.0,,,,,,,,,,,,,,
Chad,TCD,economy,2005,682.0,,,,,,,,,,,,,,
Chad,TCD,economy,2006,663.0,,,,,,,,,,,,,,
Chad,TCD,economy,2007,662.0,567.0,2666.0,9094.0,529.0,,,,,,,,,,
Chad,TCD,economy,2008,659.0,548.0,2851.0,9559.0,539.0,,,,,,,,,,
Chad,TCD,economy,2009,663.0,632.0,3001.0,10361.0,585.0,,,,,,,,,,
Chad,TCD,economy,2010,728.0,700.0,3123.0,10992.0,599.0,,,,,,,,,,
Chad,TCD,economy,2011,703.0,682.0,3151.0,11596.0,595.0,,,,,,,,,,
Chad,TCD,economy,2012,739.0,718.0,3162.0,12103.0,628.0,,,,,,,,,,
Chad,TCD,economy,2013,754.0,715.0,3269.0,14336.0,665.0,,,,,,,,,,
Chad,TCD,economy,2014,778.0,740.0,3302.0,15108.0,684.0,,,,,,,,,,
Chad,TCD,economy,2015,774.0,751.0,3129.0,14161.0,608.0,,,,,,,,,,
Chad,TCD,economy,2016,703.0,690.0,2847.0,13192.0,557.0,,,,,,,,,,
Chad,TCD,economy,2017,660.0,650.0,2484.0,12782.0,541.0,,,,,,,,,,
Chad,TCD,economy,2018,653.0,643.0,2393.0,12823.0,525.0,,,,,,,,,,
Chad,TCD,economy,2019,653.0,642.0,2336.0,12714.0,515.0,,,,,,,,,,
Chad,TCD,economy,2020,622.0,613.0,,,503.0,,,,,,,,,,
Chad,TCD,economy,2021,596.0,586.0,,,495.0,,,,,,,,,,
Chad,TCD,economy,2022,590.0,579.0,,,489.0,,,,,,,,,,
Chad,TCD,education,1960,,,,,,,,,,,,,,,
Chad,TCD,education,1961,,,,,,,,,,,,,,,
Chad,TCD,education,1962,,,,,,,,,,,,,,,
Chad,TCD,education,1963,,,,,,,,,,,,,,,
Chad,TCD,education,1964,,,,,,,,,,,,,,,
Chad,TCD,education,1965,,,,,,,,,,,,,,,
Chad,TCD,education,1966,,,,,,,,,,,,,,,
Chad,TCD,education,1967,,,,,,,,,,,,,,,
Chad,TCD,education,1968,,,,,,,,,,,,,,,
Chad,TCD,education,1969,,,,,,,,,,,,,,,
Chad,TCD,education,1970,,,,,,,,,,,,,,,
Chad,TCD,education,1971,,,,,,,,,,,,,,,
Chad,TCD,education,1972,,,,,,,,,,,,,,,
Chad,TCD,education,1973,,,,,,,,,,,,,,,
Chad,TCD,education,1974,,,,,,,,,,,,,,,
Chad,TCD,education,1975,,,,,,,,,,,,,,,
Chad,TCD,education,1976,,,,,,,,,,,,,,,
Chad,TCD,education,1977,,,,,,,,,,,,,,,
Chad,TCD,education,1978,,,,,,,,,,,,,,,
Chad,TCD,education,1979,,,,,,,,,,,,,,,
Chad,TCD,education,1980,,,,,,,,,,,,,,,
Chad,TCD,education,1981,,,,,,,,,,,,,,,
Chad,TCD,education,1982,,,,,,,,,,,,,,,
Chad,TCD,education,1983,,,,,,,,,,,,,,,
Chad,TCD,education,1984,,,,,,,,,,,,,,,
Chad,TCD,education,1985,,,,,,,,,,,,,,,
Chad,TCD,education,1986,,,,,,,,,,,,,,,
Chad,TCD,education,1987,,,,,,,,,,,,,,,
Chad,TCD,education,1988,,,,,,,,,,,,,,,
Chad,TCD,education,1989,,,,,,,,,,,,,,,
Chad,TCD,education,1990,,,,,,,,,,,,,,,
Chad,TCD,education,1991,,,,,,,,,,,,,,,
Chad,TCD,education,1992,,,,,,,,,,,,,,,
Chad,TCD,education,1993,,,,,,,10.89,,,,,,,,
Chad,TCD,education,1994,,,,,,,,,,,,,,,
Chad,TCD,education,1995,,,,,,,,,,,,,,,
Chad,TCD,education,1996,,,,,,,,,,,,,,,
Chad,TCD,education,1997,,,,,,2.27,,,,,,,,,
Chad,TCD,education,1998,,,,,,1.65,,,,,,,,,
Chad,TCD,education,1999,,,,,,3.23,,,,,,,,,
Chad,TCD,education,2000,,,,,,2.65,25.65,,,,,,,,
Chad,TCD,education,2001,,,,,,2.43,,,,,,,,,
Chad,TCD,education,2002,,,,,,,,,,,,,,,
Chad,TCD,education,2003,,,,,,,,,,,,,,,
Chad,TCD,education,2004,,,,,,1.59,28.38,5.52,,,,,,,
Chad,TCD,education,2005,,,,,,1.69,,,,,,,,,
Chad,TCD,education,2006,,,,,,,,,,,,,,,
Chad,TCD,education,2007,,,,,,,,,,,,,,,
Chad,TCD,education,2008,,,,,,,,,,,,,,,
Chad,TCD,education,2009,,,,,,2.31,,5.1,0.86,0.05,,,,,
Chad,TCD,education,2010,,,,,,1.98,,,,,,,,,
Chad,TCD,education,2011,,,,,,2.26,,,,,,,,,
Chad,TCD,education,2012,,,,,,2.21,,,,,,,,,
Chad,TCD,education,2013,,,,,,2.85,,,,,,,,,
Chad,TCD,education,2014,,,,,,2.32,,,,,,,,,
Chad,TCD,education,2015,,,,,,2.34,26.0,,,,,,,,
Chad,TCD,education,2016,,,,,,2.39,22.31,,,,,,,,
Chad,TCD,education,2017,,,,,,2.45,,,,,,,,,
Chad,TCD,education,2018,,,,,,2.26,,,,,,,,,
Chad,TCD,education,2019,,,,,,2.37,,4.56,1.76,,,,,,
Chad,TCD,education,2020,,,,,,2.74,,,,,,,,,
Chad,TCD,education,2021,,,,,,2.89,,,,,,,,,
Chad,TCD,education,2022,,,,,,2.54,27.28,,,,,,,,
Chad,TCD,environment,1960,,,,,,,,,,,,,,,
Chad,TCD,environment,1961,,,,,,,,,,,,,,,
Chad,TCD,environment,1962,,,,,,,,,,,,,,,
Chad,TCD,environment,1963,,,,,,,,,,,,,,,
Chad,TCD,environment,1964,,,,,,,,,,,,,,,
Chad,TCD,environment,1965,,,,,,,,,,,,,,,
Chad,TCD,environment,1966,,,,,,,,,,,,,,,
Chad,TCD,environment,1967,,,,,,,,,,,,,,,
Chad,TCD,environment,1968,,,,,,,,,,,,,,,
Chad,TCD,environment,1969,,,,,,,,,,,,,,,
Chad,TCD,environment,1970,,,,,,,,,,,,,,,
Chad,TCD,environment,1971,,,,,,,,,,,,,,,
Chad,TCD,environment,1972,,,,,,,,,,,,,,,
Chad,TCD,environment,1973,,,,,,,,,,,,,,,
Chad,TCD,environment,1974,,,,,,,,,,,,,,,
Chad,TCD,environment,1975,,,,,,,,,,,,,,,
Chad,TCD,environment,1976,,,,,,,,,,,,,,,
Chad,TCD,environment,1977,,,,,,,,,,,,,,,
Chad,TCD,environment,1978,,,,,,,,,,,,,,,
Chad,TCD,environment,1979,,,,,,,,,,,,,,,
Chad,TCD,environment,1980,,,,,,,,,,,,,,,
Chad,TCD,environment,1981,,,,,,,,,,,,,,,
Chad,TCD,environment,1982,,,,,,,,,,,,,,,
Chad,TCD,environment,1983,,,,,,,,,,,,,,,
Chad,TCD,environment,1984,,,,,,,,,,,,,,,
Chad,TCD,environment,1985,,,,,,,,,,,,,,,
Chad,TCD,environment,1986,,,,,,,,,,,,,,,
Chad,TCD,environment,1987,,,,,,,,,,,,,,,
Chad,TCD,environment,1988,,,,,,,,,,,,,,,
Chad,TCD,environment,1989,,,,,,,,,,,,,,,
Chad,TCD,environment,1990,,,,,,,,,,,0.16,0.07,2.5,,89.49
Chad,TCD,environment,1991,,,,,,,,,,,0.15,0.07,3.48,,89.32
Chad,TCD,environment,1992,,,,,,,,,,,0.14,0.06,3.47,,89.18
Chad,TCD,environment,1993,,,,,,,,,,,0.17,0.06,3.54,,89.47
Chad,TCD,environment,1994,,,,,,,,,,,0.16,0.06,3.61,,89.26
Chad,TCD,environment,1995,,,,,,,,,,,0.16,0.06,3.6,,89.17
Chad,TCD,environment,1996,,,,,,,,,,,0.16,0.06,3.92,,89.04
Chad,TCD,environment,1997,,,,,,,,,,,0.16,0.06,3.87,,88.88
Chad,TCD,environment,1998,,,,,,,,,,,0.15,0.06,3.85,,88.87
Chad,TCD,environment,1999,,,,,,,,,,,0.16,0.06,3.97,,88.72
Chad,TCD,environment,2000,,,,,,,,,,,0.16,0.06,4.18,,88.7
Chad,TCD,environment,2001,,,,,,,,,,,0.15,0.06,3.84,,88.6
Chad,TCD,environment,2002,,,,,,,,,,,0.14,0.06,4.17,,88.53
Chad,TCD,environment,2003,,,,,,,,,,,0.18,0.08,4.42,,83.91
Chad,TCD,environment,2004,,,,,,,,,,,0.13,0.08,4.57,,84.0
Chad,TCD,environment,2005,,,,,,,,,,,0.12,0.08,4.77,,83.82
Chad,TCD,environment,2006,,,,,,,,,,,0.12,0.08,4.68,,83.74
Chad,TCD,environment,2007,,,,,,,,,,,0.12,0.08,4.7,,82.38
Chad,TCD,environment,2008,,,,,,,,,,,0.14,0.09,4.64,,79.85
Chad,TCD,environment,2009,,,,,,,,,,,0.15,0.1,4.55,,79.36
Chad,TCD,environment,2010,,,,,,,,,,,0.14,0.1,4.6,,79.23
Chad,TCD,environment,2011,,,,,,,,,,,0.12,0.08,4.64,,80.68
Chad,TCD,environment,2012,,,,,,,,,,,0.13,0.1,4.72,,76.08
Chad,TCD,environment,2013,,,,,,,,,,,0.15,0.11,4.75,,72.62
Chad,TCD,environment,2014,,,,,,,,,,,0.14,0.11,4.76,,72.52
Chad,TCD,environment,2015,,,,,,,,,,,0.14,0.1,4.94,,72.66
Chad,TCD,environment,2016,,,,,,,,,,,0.14,0.1,5.09,,72.72
Chad,TCD,environment,2017,,,,,,,,,,,0.15,0.1,5.09,,72.84
Chad,TCD,environment,2018,,,,,,,,,,,0.15,0.1,5.21,,73.13
Chad,TCD,environment,2019,,,,,,,,,,,0.15,0.1,5.23,,72.78
Chad,TCD,environment,2020,,,,,,,,,,,0.15,0.09,5.38,,73.55
Chad,TCD,environment,2021,,,,,,,,,,,,,,,73.74
Chad,TCD,environment,2022,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1960,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1961,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1962,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1963,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1964,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1965,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1966,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1967,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1968,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1969,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1970,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1971,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1972,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1973,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1974,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1975,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1976,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1977,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1978,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1979,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1980,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1981,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1982,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1983,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1984,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1985,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1986,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1987,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1988,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1989,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1990,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1991,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1992,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1993,,,,,,,,,,,,,,,
Channel Islands,CHI,economy,1994,,,,,,,,,,,,,,,
